Division,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,Price,Calendar_Week_Date
Patna,555,2247,444559,382024.4375,135212,14529,2075,136678,48.77644293,2018-11-03
Patna,99,6890,796711,792937.0618,195906,13972,6593,204307,32.63063266,2018-11-10
Patna,997,4751,1288684,779197.8844,276694,10153,5120,250929,26.5679402,2018-11-17
Patna,819,2935,1371925,791875.3947,576729,12380,2938,398848,16.71480531,2018-11-24
Patna,1782,2517,852212,979026.9288,102777,13278,3166,287646,23.1766361,2018-12-01
Patna,16986,2186,450290,605760.1309,55461,13944,19015,200761,33.20698077,2018-12-08
Patna,16231,3119,332410,503190.0184,99202,10772,18732,227567,29.29540165,2018-12-15
Patna,6112,3292,292642,490686.7132,49288,11426,9812,167921,39.7012087,2018-12-22
Patna,6353,3376,297186,691487.3079,27345,15542,9229,68246,97.68582286,2018-12-29
Patna,4080,3404,266013,690496.7117,11434,17033,7438,81996,81.30477909,2019-01-05
Patna,7018,3322,254534,517486.4992,28144,25980,9625,75965,87.7597139,2019-01-12
Patna,7848,2020,266604,649521.3593,63806,27591,9670,80676,82.63506702,2019-01-19
Patna,7268,3293,261195,529384.2769,233786,30327,10277,75870,87.86960151,2019-01-26
Patna,5126,2960,284400,508331.8904,170774,27089,7881,81348,81.95243481,2019-02-02
Patna,5948,3028,233762,510903.4095,84891,25389,8338,74766,89.16709021,2019-02-09
Patna,8610,3999,173545,653338.7017,109711,24959,12612,108839,61.25255347,2019-02-16
Patna,3632,2884,211563,429246.6781,40782,24078,6271,85332,78.12622072,2019-02-23
Patna,633,3946,299803,588572.11,20288,25341,3764,78296,85.14696366,2019-03-02
Patna,729,3042,282945,549347.1814,29714,25285,3331,78946,84.44590817,2019-03-09
Patna,181,3721,293691,505044.4718,67516,32244,4547,94526,70.52733287,2019-03-16
Patna,3,6075,360435,504144.5824,86789,23366,6513,87706,76.01152335,2019-03-23
Patna,16,6436,239418,619324.0664,107829,27285,6603,70132,95.05884142,2019-03-30
Patna,2254,7715,261513,518560.1854,46051,21105,9759,73391,90.83765948,2019-04-06
Patna,2752,6802,364130,503057.8842,87639,21067,8662,59361,112.3071826,2019-04-13
Patna,4990,7704,342991,547100.8189,129767,16698,11299,86467,77.10070509,2019-04-20
Patna,5517,5508,274195,635159.3649,119313,18681,11010,91444,72.90436406,2019-04-27
Patna,7211,5798,356569,452260.0591,73686,13827,13075,87305,76.36065136,2019-05-04
Patna,9129,8582,309944,372288.6372,98860,15155,16973,91872,72.56472774,2019-05-11
Patna,9870,10050,246877,439102.8836,149443,13462,19456,69509,95.91084128,2019-05-18
Patna,10036,8568,355468,426688.9622,177909,14191,18110,77241,86.30994765,2019-05-25
Patna,12567,10782,342150,373425.6863,52096,13285,22996,79868,83.47106058,2019-06-01
Patna,58627,15952,311179,346656.6788,132173,16128,73782,71836,92.80397943,2019-06-08
Patna,39346,15634,220313,373188.7408,152223,17970,55181,94185,70.78267948,2019-06-15
Patna,18033,15135,147299,448580.9542,130590,14541,33339,85051,78.38434194,2019-06-22
Patna,18985,14153,281201,461366.4491,80166,12718,32891,72470,91.99208868,2019-06-29
Patna,17914,14618,367557,430291.4116,67550,14320,32024,69155,96.40180271,2019-07-06
Patna,16877,25391,430748,271909.5867,174324,19016,42140,103493,64.416595,2019-07-13
Patna,15191,33479,365473,572438.4941,96350,25696,48184,94204,70.76840332,2019-07-20
Patna,22605,27733,373225,363002.6668,134547,21660,50920,74150,89.90784446,2019-07-27
Patna,41887,35191,178102,285303.4102,53392,16217,75760,84051,79.31692266,2019-08-03
Patna,22616,38941,215361,349033.5382,67749,18957,61063,58632,113.7035521,2019-08-10
Patna,22616,36431,264516,381399.6908,104808,15254,58450,82126,81.17607903,2019-08-17
Patna,23590,26538,347304,378380.6219,74660,17135,49233,111582,59.74679309,2019-08-24
Patna,21832,15312,246988,410176.5831,77083,14646,35881,85836,77.66748994,2019-08-31
Patna,22682,12992,337903,512351.3855,196579,25067,35703,98133,67.93501337,2019-09-07
Patna,21616,9895,206177,651088.4071,178319,12974,32122,117690,56.64599088,2019-09-14
Patna,22308,10404,204984,660540.3447,309078,13015,31137,87901,75.84289902,2019-09-21
Patna,26865,12564,384458,391019.7735,1015145,14907,39002,82905,80.41332449,2019-09-28
Patna,7415,14068,410632,564457.7075,223842,13798,20469,158045,42.18207894,2019-10-05
Patna,6411,8905,355925,601477.4266,243180,13017,14352,135519,49.19359401,2019-10-12
Patna,9871,8584,328989,535869.7323,205735,16461,17876,143754,46.37552114,2019-10-19
Patna,8452,9066,633118,525878.4912,187430,16063,17852,116050,57.44650294,2019-10-26
Patna,9361,11245,731400,481766.4045,206349,22928,20012,105907,62.94831,2019-11-02
Patna,8908,14531,1540784,775173.0756,333423,23686,22873,197943,33.67972935,2019-11-09
Patna,10612,21014,1612826,1001334.567,623433,26270,31250,217183,30.69607965,2019-11-16
Patna,6350,17980,1356080,541983.6078,1249609,28069,24581,217778,30.61221366,2019-11-23
Patna,6756,14083,1432540,999010.6741,719424,31256,20395,490248,13.59855964,2019-11-30
Patna,6632,12616,653809,916354.9538,718302,27790,18923,432984,15.39702776,2019-12-07
Patna,7085,14852,227639,547507.1365,721913,25245,20913,326054,20.44651091,2019-12-14
Patna,6943,13012,185840,554087.5388,352956,31610,19276,212536,31.36723504,2019-12-21
Patna,6822,13903,376634,379114.703,113162,47797,20002,132598,50.27727919,2019-12-28
Patna,23754,16649,183000,437251.3101,90177,38556,41075,136849,48.71549421,2020-01-04
Patna,7813,20508,171643,580975.7146,127690,27431,28333,102374,65.12070122,2020-01-11
Patna,15533,18395,196632,549869.4151,145258,14340,33466,121253,54.9814575,2020-01-18
Patna,20746,19106,341787,454957.4973,117213,15975,39268,90402,73.74468116,2020-01-25
Patna,25336,21575,375310,1418835.516,42497,22156,46966,86869,76.74390941,2020-02-01
Patna,22418,22933,382843,520113.9087,186517,10587,45500,90737,73.47241662,2020-02-08
Patna,21592,26717,270524,410989.3185,316444,16664,47433,158043,42.18261275,2020-02-15
Patna,18859,28759,281653,592247.1518,337029,17122,46390,136137,48.97027749,2020-02-22
Patna,18633,27544,265447,426258.2333,158734,20958,44909,105119,63.42018728,2020-02-29
Panji,642,852,200,378738.4285,57848,17072,473,62450,106.7520683,2018-01-06
Panji,405,893,205,547327.042,9528,12174,442,51275,130.0178775,2018-01-13
Panji,222,213,151,464073.9391,35764,21471,328,49833,133.7801591,2018-01-20
Panji,704,693,597,451509.843,56333,11964,211,58607,113.7520546,2018-01-27
Panji,706,327,147,441462.0058,30107,9366,873,51071,130.537226,2018-02-03
Panji,154,711,742,469390.8004,28423,10642,889,55001,121.2099174,2018-02-10
Panji,544,750,420,685158.5279,83394,12533,753,79084,84.29855175,2018-02-17
Panji,688,329,447,599494.9856,453,9048,771,81597,81.70235017,2018-02-24
Panji,381,342,972,457646.2518,10061,9293,111,63875,104.3705153,2018-03-03
Panji,431,453,557,510367.293,63107,9974,219,69551,95.85292327,2018-03-10
Panji,590,862,144,503285.586,8081,10175,23,61693,108.0619627,2018-03-17
Panji,635,778,655,458652.906,46453,18442,712,62216,107.1535725,2018-03-24
Panji,261,535,642,461759.0349,21496,11258,79,58798,113.3825414,2018-03-31
Panji,871,719,127950,453145.5065,72993,8501,919,43233,154.2031935,2018-04-07
Panji,872,690,189828,548213.3913,41500,8531,109,63838,104.4310077,2018-04-14
Panji,510,138,175184,444958.1174,26218,9937,669,81363,81.93732614,2018-04-21
Panji,447,890,205160,511319.4705,19555,7325,729,59673,111.719985,2018-04-28
Panji,306,149,226855,431307.4317,38915,7829,951,63178,105.5219644,2018-05-05
Panji,940,903,292473,375777.2634,39666,12740,401,73540,90.65361255,2018-05-12
Panji,824,490,305364,408967.7523,4778,7918,279,54188,123.0284688,2018-05-19
Panji,45,876,289872,494527.7336,12327,9832,953,62732,106.2721843,2018-05-26
Panji,751,800,239296,361048.0831,42673,11477,578,61590,108.2426801,2018-06-02
Panji,681,955,217545,406018.4941,65568,11533,932,58466,114.0263857,2018-06-09
Panji,528,836,198405,365326.6079,33034,11479,375,60640,109.9384345,2018-06-16
Panji,800,400,226017,426355.0806,23321,12799,48,44469,149.9171708,2018-06-23
Panji,310,319,273926,402018.6716,29689,17009,146,75173,88.68432372,2018-06-30
Panji,660,383,364638,349838.9498,24851,13742,732,48980,136.1099769,2018-07-07
Panji,749,149,395391,501228.781,111152,12208,854,62276,107.0503351,2018-07-14
Panji,483,154,320337,380352.2613,77392,12063,13,82789,80.5259958,2018-07-21
Panji,680,9,340397,397534.6073,47562,10900,336,57649,115.6423644,2018-07-28
Panji,907,424,330576,309541.1061,57335,9936,934,66203,100.7003711,2018-08-04
Panji,923,672,345993,385987.9713,69502,9447,557,52520,126.9357705,2018-08-11
Panji,777,921,527096,446858.1808,105543,11952,667,72069,92.50394298,2018-08-18
Panji,701,628,528898,453169.3144,223655,11508,636,96960,68.75687569,2018-08-25
Panji,920,424,572189,358914.02,174142,8930,919,75245,88.59946397,2018-09-01
Panji,118,242,543398,376113.1882,208066,8521,365,65388,101.9555066,2018-09-08
Panji,749,995,564213,365578.9649,149427,8705,668,77179,86.37928279,2018-09-15
Panji,667,689,538650,354130.2184,166028,6375,16,80648,82.6637569,2018-09-22
Panji,534,203,690683,312335.5084,162931,8719,562,90288,73.83779314,2018-09-29
Panji,847,692,609133,287264.0531,73926,7491,746,90353,73.78467419,2018-10-06
Panji,194,2037,517803,283855.4563,95406,7335,1862,104487,63.80379058,2018-10-13
Panji,402,1653,732012,279797.3422,82830,7367,1576,113797,58.58385253,2018-10-20
Panji,847,1492,680370,296050.6188,88081,7598,1826,100759,66.16447828,2018-10-27
Panji,591,2093,644962,290340.8471,145427,5972,1748,133338,49.99825006,2018-11-03
Panji,983,6089,1081285,601806.7032,196523,5851,5804,183837,36.26400924,2018-11-10
Panji,106,4493,1598865,590957.2305,249661,6129,4131,177861,37.48245353,2018-11-17
Panji,957,1858,1749863,601261.2338,515752,6063,2437,348507,19.12921883,2018-11-24
Panji,1255,1662,1046167,743481.4422,97090,6043,2328,233180,28.59021643,2018-12-01
Panji,18780,1712,476080,459806.4346,51570,7072,20384,179652,37.10878068,2018-12-08
Panji,15071,2934,388232,382161.8981,94696,6207,17556,182939,36.44201984,2018-12-15
Panji,6463,3815,372070,372895.3734,43008,6272,9646,119256,55.90214888,2018-12-22
Panji,6307,3343,404822,525102.6161,27471,7696,9131,64214,103.8195201,2018-12-29
Panji,4539,2942,371563,524711.6985,11323,8272,6713,70702,94.2924764,2019-01-05
Panji,6943,2971,341797,392695.2542,24796,9685,9723,62854,106.0659094,2019-01-12
Panji,7794,2018,377110,493092.3221,59073,11777,9307,83410,79.92646765,2019-01-19
Panji,7585,2614,366264,401318.2611,207553,15257,9768,65719,101.441998,2019-01-26
Panji,4772,1580,420055,385895.3815,130110,12810,6373,80513,82.80236318,2019-02-02
Panji,6316,3120,339359,387597.6486,85740,12251,9021,69737,95.59726783,2019-02-09
Panji,10105,4540,246702,496152.8972,121393,11013,14307,95419,69.86728709,2019-02-16
Panji,3754,2196,293479,325757.5557,44465,10640,6199,70254,94.89376643,2019-02-23
Panji,938,2826,417682,447514.9427,20702,10385,3128,72263,92.25560337,2019-03-02
Panji,862,2760,429715,417163.4158,31545,11497,2293,58099,114.746668,2019-03-09
Panji,892,3815,433210,383484.0494,67182,12813,3662,84149,79.2245501,2019-03-16
Panji,221,5240,515320,382778.6231,74079,12416,5251,63565,104.8795197,2019-03-23
Panji,273,6737,363453,470637.1605,99695,10949,7068,59525,111.99776,2019-03-30
Panji,2961,7671,415978,394049.3844,47344,10699,9906,67330,99.01480271,2019-04-06
Panji,2804,7387,498996,382586.6819,77727,9640,9439,57629,115.6824978,2019-04-13
Panji,4502,6764,521296,415326.6673,110827,8997,10302,66127,100.8161064,2019-04-20
Panji,6058,5902,416520,482122.1449,94090,9794,11063,81906,81.39411846,2019-04-27
Panji,7725,5355,487698,343541.7072,69999,7191,13543,69835,95.46311544,2019-05-04
Panji,9035,7676,438332,282736.2128,87928,7840,16661,80297,83.02510264,2019-05-11
Panji,10329,10142,368783,333764.6479,139168,7455,19760,56363,118.2809053,2019-05-18
Panji,10872,8051,476455,324106.7684,164878,6307,18207,74528,89.45183913,2019-05-25
Panji,12008,9162,470623,283208.6828,55732,6807,21776,68232,97.70586626,2019-06-01
Panji,70402,14277,446602,263189.7689,121139,7666,84122,58670,113.6299074,2019-06-08
Panji,40755,13776,294422,282845.7058,126480,8354,53690,81129,82.17365759,2019-06-15
Panji,17142,13827,208334,340768.1866,112308,7234,29966,74038,90.04385136,2019-06-22
Panji,19822,13847,378030,350573.0593,68554,6697,32919,62801,106.1554222,2019-06-29
Panji,17403,12943,500342,326404.0647,63756,8321,30793,59291,112.4397744,2019-07-06
Panji,16515,23023,565176,206309.1806,156889,11868,39173,87767,75.95869366,2019-07-13
Panji,15526,30096,468399,435026.0558,77824,9957,44938,75207,88.64423081,2019-07-20
Panji,24152,23903,488164,274990.698,105986,9138,47967,54898,121.4373323,2019-07-27
Panji,43308,30856,253400,216935.3709,43318,7959,73629,58831,113.3189418,2019-08-03
Panji,21214,34514,309753,264686.1877,59361,9412,55957,49584,134.4519738,2019-08-10
Panji,20796,32372,376954,288925.5068,89305,9045,51802,80321,83.00029465,2019-08-17
Panji,22012,22747,483768,287068.8331,70414,8201,44640,110061,60.57247042,2019-08-24
Panji,20402,14155,367312,311511.0452,71883,7964,34105,82833,80.48322126,2019-08-31
Panji,21869,11363,494129,388379.0594,184193,6547,32671,87534,76.16088225,2019-09-07
Panji,21781,9501,302648,494031.0943,170247,8343,30661,100310,66.46063869,2019-09-14
Panji,21826,9358,306608,501566.2873,311681,7288,30919,81484,81.81565297,2019-09-21
Panji,30089,13662,530851,296478.8006,719323,8291,42786,69800,95.51098376,2019-09-28
Panji,6113,14175,559739,428078.679,225116,7975,20026,136429,48.86546604,2019-10-05
Panji,6756,8239,496762,456356.5043,228067,7175,13526,121313,54.95426431,2019-10-12
Panji,10212,8898,448289,406112.7191,191395,10119,18606,121753,54.75566653,2019-10-19
Panji,8962,8122,871050,399940.0565,169348,8742,17243,113330,58.82525957,2019-10-26
Panji,9099,9936,965615,366161.0646,183519,7926,18421,108607,61.38339763,2019-11-02
Panji,9493,13518,2464139,587957.6498,302057,8186,22675,198944,33.51026755,2019-11-09
Panji,10580,20239,2216319,759568.6719,522257,8854,29950,204308,32.63047295,2019-11-16
Panji,7215,17465,1813373,412096.3494,1034241,8696,23359,207593,32.11412074,2019-11-23
Panji,7357,13718,1969653,758642.1546,599885,7896,20234,382727,17.41885643,2019-11-30
Panji,7353,12169,943473,695640.9718,634138,6621,18980,377519,17.65915534,2019-12-07
Panji,7197,13098,346463,415604.5139,579241,5562,20666,270286,24.66523115,2019-12-14
Panji,6972,11942,289934,420592.3828,298055,5090,18794,183256,36.37898168,2019-12-21
Panji,6684,13350,537429,287902.2875,92224,7432,18715,121903,54.68829042,2019-12-28
Panji,23590,16251,277927,332188.7715,76366,6192,39403,121031,55.08230674,2020-01-04
Panji,8378,19289,276121,441010.2103,105661,7444,27831,86953,76.66977179,2020-01-11
Panji,17040,18780,301396,418148.237,130750,7540,35093,108492,61.44846317,2020-01-18
Panji,17303,17382,517656,345540.233,91030,8418,34510,83236,80.09354927,2020-01-25
Panji,22077,20681,568303,1077577.145,33168,7447,42745,78703,84.70663973,2020-02-01
Panji,21203,22437,541843,394818.0822,136605,6266,43157,79470,83.88909861,2020-02-08
Panji,20287,26079,390240,312127.0846,252673,7219,46157,129115,51.63355665,2020-02-15
Panji,16830,25685,410365,449505.9158,243408,8109,42050,104905,63.54956071,2020-02-22
Panji,14249,23289,394187,323945.4823,130793,6289,36619,89158,74.77362286,2020-02-29
Vadodara,309,688,386,280251.4866,53351,17632,968,50834,131.145821,2018-01-06
Vadodara,460,792,604,404352.9361,9538,13417,14,66759,99.86169156,2018-01-13
Vadodara,169,70,844,342996.7147,26143,21564,880,46277,144.0600442,2018-01-20
Vadodara,729,541,400,334405.0406,46261,13963,574,50479,132.0681207,2018-01-27
Vadodara,887,244,889,326035.8068,27250,10030,749,47459,140.4721268,2018-02-03
Vadodara,367,9,293,347742.2621,26244,12143,733,44495,149.8295689,2018-02-10
Vadodara,207,656,337,506872.9576,68402,12228,325,63199,105.4869012,2018-02-17
Vadodara,510,164,976,443765.1418,614,10763,527,63709,104.6424629,2018-02-24
Vadodara,935,976,301,337941.4834,8228,11943,118,49974,133.4027027,2018-03-03
Vadodara,878,964,78,377089.4299,38974,12035,488,54074,123.2878401,2018-03-10
Vadodara,964,595,843,371928.8231,5106,13276,703,54034,123.379107,2018-03-17
Vadodara,606,467,761,338919.424,37991,14932,595,63061,105.7177442,2018-03-24
Vadodara,208,668,783,341179.97,24600,12151,717,41139,162.0522294,2018-03-31
Vadodara,361,888,103638,335148.8335,42322,12144,32,38562,172.8817662,2018-04-07
Vadodara,156,871,161927,406099.4418,37151,12138,250,48351,137.8806367,2018-04-14
Vadodara,499,923,141338,329725.6049,23113,12075,408,53090,125.5729265,2018-04-21
Vadodara,422,861,150572,378641.7362,16344,9993,911,41370,161.1473693,2018-04-28
Vadodara,540,919,176201,319424.3205,30580,8870,82,48730,136.8082632,2018-05-05
Vadodara,242,153,218164,277558.6686,29554,11442,759,59898,111.3003217,2018-05-12
Vadodara,187,481,223508,302403.7177,3062,8975,393,38501,173.1556756,2018-05-19
Vadodara,92,804,216593,365848.5894,8821,11657,324,34150,195.2171791,2018-05-26
Vadodara,518,438,173830,266882.8829,29517,11017,938,45456,146.6619735,2018-06-02
Vadodara,811,827,162462,300085.3731,47071,9938,234,52004,128.195267,2018-06-09
Vadodara,223,729,146620,270887.0018,25854,9672,754,43416,153.5532215,2018-06-16
Vadodara,114,687,158696,315296.1816,18042,12533,945,39172,170.1895912,2018-06-23
Vadodara,854,577,191621,297689.6791,21686,13515,349,47870,139.2660678,2018-06-30
Vadodara,699,820,283215,259627.9611,17770,12572,549,35073,190.0797385,2018-07-07
Vadodara,244,273,326958,370326.0519,65653,15147,612,46310,143.9573886,2018-07-14
Vadodara,27,317,244988,281750.6027,56262,11922,162,58432,114.0927346,2018-07-21
Vadodara,757,497,256921,294325.846,35996,10161,85,45749,145.7226752,2018-07-28
Vadodara,277,752,243031,228676.5207,38994,10114,528,34086,195.5837196,2018-08-04
Vadodara,252,759,254060,285460.3155,47202,10293,117,33210,200.7427482,2018-08-11
Vadodara,982,914,387522,330561.4118,78342,10448,678,45679,145.9459854,2018-08-18
Vadodara,233,614,384262,335474.7569,155401,14005,999,56052,118.9371774,2018-08-25
Vadodara,965,565,414987,265387.0802,121001,11500,105,45187,147.535058,2018-09-01
Vadodara,330,799,380748,278430.9488,138045,9531,133,49861,133.7050333,2018-09-08
Vadodara,763,184,437503,270333.5096,102475,8840,371,44611,149.4399737,2018-09-15
Vadodara,344,1,413953,261516.161,109970,6807,797,50735,131.4017279,2018-09-22
Vadodara,171,913,538635,231015.2498,103823,8228,471,53111,125.5232752,2018-09-29
Vadodara,573,566,489114,212273.9561,48610,6255,728,54686,121.9081057,2018-10-06
Vadodara,322,1213,412125,210682.8684,60053,6161,1581,59927,111.246461,2018-10-13
Vadodara,839,1529,541350,207175.7745,54252,6541,1115,67108,99.34235362,2018-10-20
Vadodara,252,1054,498093,218553.6396,57080,5534,1178,67040,99.44311854,2018-10-27
Vadodara,490,1638,483552,214830.85,84155,6812,1628,93209,71.52385142,2018-11-03
Vadodara,667,2930,834574,445386.5573,136277,6460,3191,135568,49.17581337,2018-11-10
Vadodara,618,2198,1298370,437498.8292,181856,4956,1964,174242,38.26096272,2018-11-17
